Batsman1_T1,Batsman2_T1,Batsman3_T1,Batsman4_T1,Batsman5_T1,Batsman6_T1,Batsman7_T1,Batsman8_T1,Bowler1_T1,Bowler2_T1,Bowler3_T1,Bowler4_T1,Bowler5_T1,Bowler6_T1,Batsman1_T2,Batsman2_T2,Batsman3_T2,Batsman4_T2,Batsman5_T2,Batsman6_T2,Batsman7_T2,Batsman8_T2,Bowler1_T2,Bowler2_T2,Bowler3_T2,Bowler4_T2,Bowler5_T2,Bowler6_T2,Winner_Team1
2.744170246,2.364689863,1.570089749,1.290309938,0.987805902,0.38884545,0.104416301,-0.049117382,5.641088976,3.26512806,2.819136962,2.638837106,1.137601989,0.582582112,2.925033543,2.42928214,2.126686781,1.473880873,1.319482073,1.169924044,0.867100307,0.543501068,3.443066216,3.091417507,2.894315122,2.367193567,1.457328801,0.752122417,1
3.084460229,3.03165308,2.494399456,2.325817965,1.563238719,1.113098771,0.903812471,0.098627774,4.792941871,4.1931893,3.929671532,3.731752739,0.938778793,0.655732747,1.871299375,1.294285738,1.235448492,1.153553114,1.01604543,0.775145799,0.607246372,0.0459686,3.977191185,3.619770093,3.254437415,3.085307465,0.690580238,0.215209684,1
2.641678938,2.383852791,2.158955071,1.527580332,1.327182663,1.029854513,0.280336806,0.196751279,6.575099325,4.682405225,4.073652649,2.041827724,1.812253311,1.1654846,3.726097157,3.42984663,3.041618448,2.505485125,1.716622335,1.195988634,0.447082814,0.209498319,5.620157056,3.932880981,3.510278247,2.401573387,2.059871222,1.819208708,0
1.933246905,1.337131798,1.276346802,1.191740359,1.049680618,0.80080624,0.627348668,0.047490345,3.765294879,3.536565016,3.316187574,3.143848529,0.703683406,0.219293103,3.036362411,2.777267233,2.555761557,2.095127051,1.922951336,0.980704505,0.764766147,0.084158051,4.567005365,4.165757737,3.473366985,3.322675706,2.831124072,0.399236282,0
2.904150691,2.776166534,2.182395376,1.940245768,1.827757366,1.402106986,0.857040398,0.253137002,4.003674803,3.343222676,2.94099633,1.992385093,1.459390674,0.880457881,2.618240497,2.256174438,1.498038458,1.23109772,0.94247557,0.371001364,0.099624646,-0.046863389,6.151135831,3.575230139,3.461450539,2.9510718,1.240459845,0.635257078,1
3.372640678,3.005491646,2.494492681,2.051300892,1.661616162,1.157665261,0.432756824,0.20278531,6.795107245,5.402943748,3.444913958,2.356854101,2.021514714,1.785333535,2.934667431,2.63898835,2.480045746,2.270007826,1.527477833,0.781448364,0.28279965,0.091762044,4.40923289,3.931973601,3.602957376,3.409962659,3.071108412,0.569914235,0
3.084460229,3.03165308,2.392269907,1.628373665,1.187305355,1.01678903,0.131503699,0.005299803,4.792941871,4.1931893,3.929671532,3.731752739,3.299049945,0.834470038,2.946297596,2.81645605,2.214067704,1.968403864,1.854282958,1.422455265,0.86947832,0.256810689,3.603323582,3.008913985,2.64690864,1.793154674,1.313457533,0.792415668,0
2.897023988,2.649818666,2.438477868,1.998981841,1.834707256,0.935700055,0.729671091,0.080296045,4.979937466,4.542410479,3.787416261,3.623100021,3.087104067,0.435333782,2.618240497,2.256174438,1.498038458,1.23109772,0.94247557,0.371001364,0.099624646,-0.046863389,6.151135831,3.575230139,3.461450539,2.9510718,1.240459845,0.635257078,1
2.557030936,2.30746638,2.089775115,1.47863168,1.284655406,0.996854618,0.770816601,0.203515426,6.45266553,4.852263497,4.467570101,2.0038072,1.778507653,1.054735328,2.941715369,2.762960316,1.775193563,1.627847527,1.374306148,0.699137651,0.444619903,0.316520685,4.413628257,4.246277308,4.047296459,3.658225377,2.813893044,1.505789882,0
1.844530362,1.35588203,1.249734787,1.183948259,1.00151086,0.764057307,0.598559689,0.045311017,4.450415525,4.328896043,3.910227827,3.471384246,3.213847442,0.682051479,2.790803992,2.317802581,2.029093298,1.4062446,1.258931148,1.116236325,0.827309144,0.518559848,3.754375806,3.370932293,3.156008623,2.581226644,1.589095198,0.820126604,0
3.084460229,3.03165308,2.494399456,2.325817965,1.563238719,1.113098771,0.903812471,0.098627774,4.792941871,4.1931893,3.929671532,3.731752739,0.938778793,0.655732747,2.656238089,2.288917494,1.519778957,1.248964203,0.956153382,0.376385575,0.101070463,-0.047543501,5.536047227,3.217721644,3.115319541,2.655976604,1.116418898,0.57173395,1
1.933246905,1.421096011,1.309843394,1.240892725,0.854193323,0.705767251,0.404246411,0.047490345,4.081390925,3.969947733,3.438327099,3.183540071,2.947357996,0.625496361,3.043831889,2.909692066,2.287362243,2.033565943,1.915667177,1.469544252,0.898261547,0.265312155,3.671693557,3.066005548,2.697131462,1.827178247,1.338379263,0.807451076,0
2.892686896,2.601237516,2.444568592,2.237535273,2.085121611,1.411525501,0.68468419,0.209065643,4.89912555,4.368839843,4.00326791,3.639815768,0.712389579,0.161140762,2.899634013,2.723436058,1.749799348,1.604561103,1.354646644,0.689136459,0.438259597,0.311992844,4.904009269,4.718064609,4.496975774,4.064676523,3.126533719,1.67309232,0
2.730945565,2.525405517,2.085934991,1.938889281,1.566248608,0.949279537,0.740260548,0.081461353,4.481963942,4.088187878,3.408690015,3.260804732,2.778406197,0.391802172,2.831305937,2.351440025,2.058540806,1.805267869,1.36958681,1.197376469,1.006609658,0.526085522,3.378953471,2.92157545,2.419910898,2.125408221,0.830381934,0.683098122,1
3.606700862,3.319943167,2.944155082,2.425201217,1.661616162,1.157665261,0.432756824,-0.05347194,6.795107245,5.402943748,3.76967059,2.356854101,2.021514714,1.785333535,2.941715369,2.762960316,1.775193563,1.627847527,1.374306148,0.699137651,0.444619903,0.316520685,4.413628257,4.246277308,4.047296459,3.658225377,2.813893044,1.505789882,0
1.844530362,1.35588203,1.249734787,1.183948259,0.814994461,0.67337965,0.419355629,0.289271682,4.450415525,4.328896043,3.749208194,3.428103938,3.039224042,0.682051479,2.618240497,2.256174438,1.498038458,1.23109772,0.94247557,0.371001364,0.099624646,-0.046863389,6.151135831,3.575230139,3.074033125,2.877431209,1.240459845,0.635257078,0
2.946297596,2.81645605,2.214067704,1.968403864,1.854282958,1.422455265,0.86947832,0.256810689,3.603323582,3.008913985,2.64690864,1.793154674,1.313457533,0.792415668,2.831305937,2.351440025,2.058540806,1.805267869,1.36958681,1.197376469,1.006609658,0.526085522,3.654401684,3.309995237,2.840420577,2.323114462,0.830381934,0.683098122,1
3.186568259,3.132012981,2.576974103,2.402811887,1.614988203,1.149946814,0.933732296,0.10189275,4.883883833,4.272751471,4.00423368,3.802559547,0.956591316,0.668174714,3.036362411,2.60900659,2.154987823,2.003074309,1.618097732,0.980704505,0.764766147,0.084158051,4.567005365,4.165757737,3.473366985,3.322675706,2.831124072,0.399236282,1
2.123661776,1.695550843,1.208217835,0.886719903,0.783764257,0.687171475,0.244740666,-0.135259954,4.303757922,4.046448921,3.320081393,1.693523351,1.449580222,0.659145744,2.744170246,2.364689863,1.327175937,1.028964481,0.769458116,0.38884545,0.104416301,-0.049117382,5.641088976,3.278775153,3.174430059,2.706371483,1.137601989,0.582582112,0
2.49875366,1.409266637,1.309905559,1.159631238,1.02749909,0.404470499,0.108612081,-0.051091075,5.24576493,3.036309893,2.621573577,1.2967742,1.057879542,0.541755116,3.158373125,2.888866677,2.658460197,2.179315929,1.683118053,0.894933998,0.395589829,0.08753979,3.954528663,3.322240007,3.218567329,2.808235347,1.756716229,0.838465498,0
2.49875366,1.667205559,1.380506093,1.273519293,1.02749909,0.750353807,0.359529333,0.081459061,5.24576493,3.036309893,2.621573577,1.2967742,1.057879542,0.541755116,3.158373125,2.888866677,2.658460197,2.179315929,1.683118053,0.894933998,0.116719719,-0.071757981,4.246952437,3.873823996,3.229955563,3.089824635,2.632720638,1.561525537,0
1.69366914,1.409266637,1.309905559,1.070311552,0.800377394,0.404470499,0.108612081,-0.036677433,5.24576493,3.036309893,2.621573577,2.325952293,1.215725813,0.94033737,3.158373125,2.888866677,2.658460197,2.083564215,1.683118053,0.894933998,0.116719719,-0.071757981,4.246952437,3.873823996,3.229955563,3.089824635,2.632720638,1.561525537,0
1.724978421,1.193082731,1.138846097,1.063354296,0.936598636,0.714535469,0.559764462,0.270522741,3.929965555,3.691232464,3.461217078,0.783422037,0.257494078,0.173445207,2.673404693,1.23521006,1.15127053,0.695030458,0.664546712,0.440194641,-0.024648988,-0.05668376,7.222095813,5.556670224,3.013699618,2.02827599,1.49115613,1.155966661,0
1.724978421,1.268001488,1.168734104,1.107211483,0.762171167,0.62973502,0.392175388,0.270522741,4.259885683,4.143568657,3.588698229,3.28134099,2.909109703,0.652851698,2.673404693,1.23521006,1.15127053,0.695030458,0.664546712,0.139035639,-0.024648988,-0.058336632,7.222095813,2.507320592,1.777153681,1.590566538,1.300462494,0.575542324,1
1.724978421,1.268001488,1.168734104,1.107211483,0.762171167,0.62973502,0.392175388,0.270522741,4.259885683,4.143568657,3.588698229,3.28134099,2.909109703,0.652851698,2.673404693,1.23521006,1.15127053,0.695030458,0.664546712,0.440194641,0.123587234,-0.018486741,7.222095813,5.556670224,2.112787489,1.590566538,1.300462494,0.575542324,0
2.849222522,2.27484513,1.621012115,1.024385994,0.784700863,0.398506688,0.328357663,-0.129229554,3.609220053,3.393435424,2.784288652,1.806105357,0.621869849,0.360181373,1.600461685,1.401922878,1.281992182,1.145808319,0.511474175,0.467567828,0.193766534,0.023416805,3.546901369,2.69565251,2.443723853,1.524750129,1.082907758,0.084942713,0
1.724978421,1.268001488,1.168734104,1.107211483,0.762171167,0.62973502,0.392175388,0.270522741,4.259885683,4.143568657,3.588698229,3.28134099,2.909109703,0.652851698,1.254816569,1.175255333,0.714888471,0.692236159,0.599021446,0.139035639,-0.024648988,-0.05668376,7.222095813,3.099805322,2.691187999,2.340165886,1.49115613,1.155966661,1
2.849222522,2.27484513,1.053654166,0.889239639,0.784700863,0.398506688,0.328357663,0.029358458,3.464131996,2.863839756,2.059413025,1.806105357,1.215647837,0.686641797,1.600461685,1.401922878,1.281992182,0.532785599,0.498739017,0.297851268,0.193766534,0.023416805,3.546901369,2.69565251,2.443723853,1.524750129,1.082907758,0.084942713,1
2.849222522,2.27484513,1.053654166,0.889239639,0.784700863,0.398506688,0.328357663,-0.181472263,3.609220053,3.393435424,2.069980054,1.806105357,1.215647837,0.686641797,1.603552287,1.575454471,1.373312207,1.246381288,0.511474175,0.467567828,0.264756683,0.023416805,2.751811937,2.513544534,2.442010671,1.524750129,0.99561991,0.084942713,1
1.724978421,1.268001488,1.168734104,1.107211483,0.762171167,0.62973502,0.392175388,0.270522741,4.259885683,4.143568657,3.588698229,3.28134099,2.909109703,0.652851698,1.254816569,1.175255333,0.714888471,0.692236159,0.599021446,0.139035639,-0.024648988,-0.0653111,7.222095813,5.556670224,2.691187999,1.706067533,1.49115613,1.155966661,1
3.561899529,2.843852922,2.026476431,1.280616015,1.067198837,0.498185303,0.048935865,-0.292527957,2.021946209,1.4725385,1.424326309,1.249134266,0.840763448,0.474893557,2.004649371,1.969523439,1.71681926,1.558139068,0.639409386,0.584520729,0.330980363,0.029274059,1.903201588,1.738411657,1.688937578,1.054544036,0.68858826,0.058747876,1
3.561899529,2.843852922,1.408461539,1.280616015,1.067198837,0.498185303,0.048935865,-0.292527957,2.021946209,1.4725385,1.424326309,1.249134266,0.840763448,0.474893557,2.004649371,1.969523439,1.71681926,1.558139068,0.639409386,0.584520729,0.330980363,0.029274059,1.903201588,1.738411657,1.688937578,1.054544036,0.68858826,0.058747876,0
1.288128496,1.193082731,1.138846097,0.975623579,0.671717355,0.441197312,0.360696988,0.256773889,4.259885683,4.143568657,3.588698229,3.28134099,2.909109703,1.526954755,2.384518325,1.093498107,0.945261958,0.523463238,0.317522583,0.284789792,0.051504743,0.0048854,5.60674955,4.459615155,4.029124313,3.742575135,0.86578316,0.665437222,1
1.288128496,1.193082731,1.138846097,1.063354296,0.936598636,0.62973502,0.360696988,0.042374215,4.259885683,4.143568657,3.588698229,3.322768395,3.076257179,0.652851698,2.384518325,1.093498107,0.945261958,0.523463238,0.317522583,0.284789792,0.051504743,0.0048854,5.097474661,4.687467379,4.029124313,3.742575135,0.86578316,0.665437222,0
1.288128496,1.193082731,1.138846097,1.063354296,0.936598636,0.62973502,0.360696988,0.042374215,4.259885683,4.143568657,3.588698229,3.322768395,3.076257179,0.652851698,2.384518325,1.093498107,0.945261958,0.330752691,0.303775778,0.057942836,0.006513867,-0.053742382,5.60674955,4.993444566,4.335736956,3.742575135,0.86578316,0.665437222,1
1.288128496,1.193082731,1.138846097,1.063354296,0.936598636,0.62973502,0.360696988,0.042374215,4.259885683,4.143568657,3.588698229,3.322768395,3.076257179,0.652851698,2.384518325,1.093498107,0.945261958,0.295978513,0.061805692,0.007328101,-0.025217573,-0.027786624,5.097474661,4.687467379,4.335736956,4.012179896,3.508664189,0.769585032,1
1.288128496,1.193082731,1.138846097,1.063354296,0.936598636,0.62973502,0.360696988,0.042374215,4.259885683,4.143568657,3.588698229,3.322768395,3.076257179,0.652851698,2.384518325,1.093498107,0.945261958,0.295978513,0.061805692,0.007328101,-0.025217573,-0.027786624,5.097474661,4.687467379,4.335736956,4.012179896,3.508664189,0.769585032,1
2.655935155,2.205792085,1.931035012,1.3382862,1.133112438,0.894232702,0.666830341,0.493499842,2.47382856,2.333658829,1.932945607,1.69770651,1.390175569,0.545636418,2.759505839,2.591822854,1.880289148,1.618981648,1.465938075,0.496048632,0.417080194,0.186422802,3.525461768,3.137408566,3.043823621,2.576790113,2.247645648,1.202775665,0
2.854439748,1.337195258,1.100891882,0.989218635,0.431435199,0.387962324,0.108612081,-0.036677433,5.24576493,2.696475679,2.422866972,1.79082256,1.215725813,0.94033737,3.068483423,2.410644628,1.991280927,0.99816158,0,-0.002361418,-0.034577878,-0.093231022,6.438806213,5.891474079,4.155207924,3.429127817,1.000263137,0,1
1.35842058,1.123827129,1.017482025,0.502936609,0.431435199,0.387962324,0.108612081,-0.036677433,5.24576493,2.696475679,2.422866972,1.938498596,1.67889615,1.080645167,3.068483423,2.410644628,1.991280927,0.99816158,-0.002518845,-0.038900113,-0.101288734,-0.093231022,6.438806213,5.891474079,4.155207924,3.754046992,3.214807329,0.889122789,1
1.69366914,1.447965668,1.309905559,1.070311552,0.482819145,0.404470499,0.344855399,0.081459061,5.24576493,2.696475679,2.422866972,1.938498596,1.215725813,0.94033737,3.875823609,2.410644628,2.267345511,1.935967568,1.785601688,0.497129593,0.201005431,-0.057657855,6.438806213,3.817554802,3.572008143,3.322839021,2.067096733,1.69171968,0
1.366121921,1.265504324,1.237288416,0.999242398,0.410056446,0.374856075,0.212259366,0.018773601,3.663223889,2.595977566,2.522097712,1.574755122,1.160289522,0.914019374,1.552829581,1.438252599,1.372870729,1.28186591,1.129062879,0.75914101,0.472764593,0.326113207,3.534989042,3.194655471,2.978016279,2.757339219,2.41407204,0.541757166,0
2.458877345,1.963189996,1.398932493,0.999235802,0.848682725,0.343911035,0.283372468,0.025336332,3.862231609,3.192953514,2.307863096,2.204238431,1.887809813,1.20475612,3.266695167,3.020832821,2.385519838,1.951574036,1.211207103,0.700203852,0.440338647,-0.079892951,3.362888612,3.214868593,3.05224286,2.897822925,1.766302756,0.843041065,0
1.366121921,1.265504324,1.237288416,0.999242398,0.410056446,0.374856075,0.212259366,0.018773601,3.663223889,2.595977566,2.522097712,1.574755122,1.160289522,0.914019374,1.552829581,1.438252599,1.372870729,1.28186591,1.129062879,0.75914101,0.472764593,0.326113207,3.534989042,3.194655471,2.872228353,2.722961437,2.41407204,0.541757166,1
2.458877345,1.963189996,1.398932493,0.999235802,0.848682725,0.690671953,0.305698698,0.212529351,4.023993252,3.783410556,3.104260361,2.0136638,1.355350635,0.765550983,3.515645866,3.020832821,2.495148143,2.319255398,2.197426493,1.135506659,0.440338647,-0.10395413,4.026806953,3.894963733,3.05224286,1.884056273,0.948421198,0.373284031,0
1.366121921,1.265504324,1.237288416,1.014240143,0.959272702,0.384427918,0.3332054,0.159194525,3.663223889,2.78405787,2.523867078,1.574755122,1.160289522,0.914019374,2.079449005,1.528566619,1.408900505,1.334735431,1.129062879,0.75914101,0.472764593,0.326113207,3.534989042,3.438465462,2.872228353,2.722961437,2.41407204,0.541757166,0
4.221435463,4.035399365,3.172301377,2.820315873,2.656804203,2.038084377,1.245782713,0.367956636,2.578214618,2.4789266,2.102432767,1.972249234,0.922425461,0.556504013,4.214870078,3.958751036,2.543485447,2.332369034,0.808175824,0.716679471,0.60467829,0.284742245,3.099638152,2.923578234,2.681832257,2.569127776,1.976163312,1.312722185,1
2.716549,2.168917385,1.545529984,1.103948118,0.937618223,0.763049123,0.337733598,0.234800812,3.214687912,3.022491197,1.834293853,1.608675829,1.082762577,0.611583404,3.884058828,3.337393138,2.756620702,2.562295734,2.427700086,1.254499126,0.687626572,0.107653428,3.216935722,3.111608805,2.594428187,2.456269355,2.247257572,0.298209164,0
3.477280585,3.324038941,2.613087914,2.279648553,1.790731467,1.154448076,0.404124293,0.025769332,5.898394442,5.040479749,4.788570264,4.2023465,3.473325687,1.911146859,3.471872547,3.260902184,2.095119691,1.921218891,0.665710545,0.590343174,0.498085567,0.134237004,7.224807818,6.950865751,6.6251477,4.91322731,3.442236052,2.464875128,1
4.171996955,3.464903066,3.033309069,2.660105343,1.881987029,1.178404494,0.989498275,0.469807278,2.220000366,1.401490641,1.334115667,1.137879865,0.500380357,0.350132876,4.538121404,3.752131312,1.712300495,1.469043016,0.80329342,0.425813555,0.082331118,-0.044417344,2.888181773,2.655875457,2.456588268,2.191549818,1.777383956,0.313692121,1
4.39104652,3.368504767,3.017450067,2.878698626,2.261303045,1.457815981,0.28776537,0.148439478,2.643124271,2.216945869,1.925324072,1.629511563,0.945648631,0.570514671,4.384217348,4.11780782,2.645678945,2.426080185,0.840647138,0.745474596,0.628973373,0.169512042,3.17767527,3.057187784,2.913927752,2.160976639,1.513992988,1.08412195,0
4.171996955,3.464903066,3.033309069,2.660105343,1.881987029,1.178404494,0.626409704,0.091341853,2.220000366,1.760513937,1.362560346,1.28075104,1.066762373,0.44478254,4.538121404,3.752131312,1.712300495,1.469043016,0.485590219,0.092622508,0,-0.030233007,2.579417682,2.435639834,1.974871062,0.523247673,0.424159364,0.313692121,0
3.519901528,3.096503008,2.736108353,1.960403156,1.779916062,1.178404494,1.033599452,0.469807278,2.220000366,2.157167163,1.458215588,1.28075104,1.066762373,0.44478254,4.538121404,3.752131312,1.712300495,1.469043016,0.485590219,0.092622508,0,-0.030233007,2.888181773,2.526776505,2.367983172,0.523247673,0.424159364,0.313692121,1
3.519901528,3.096503008,2.736108353,1.960403156,1.779916062,1.178404494,1.033599452,0.469807278,2.220000366,1.49987889,1.334115667,1.137879865,1.02776179,0.44478254,4.538121404,3.752131312,1.712300495,1.469043016,0.507564698,0.455240831,0.378500938,0.007809387,2.888181773,2.526776505,2.367983172,2.120508293,0.424159364,0.313692121,1
4.171996955,3.464903066,3.033309069,2.660105343,1.881987029,1.668671308,1.033599452,0.469807278,2.202108145,1.49987889,1.334115667,1.137879865,1.02776179,0.44478254,4.538121404,3.752131312,1.712300495,1.469043016,0.507564698,0.455240831,0.378500938,0.007809387,2.888181773,2.526776505,2.367983172,2.120508293,0.424159364,0.313692121,1
