"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"BJ Bennett ","ZIM",81.4611239766391,20.8333333333333,29,102.294457309972,2.80900427505652,1.17764496151924,0.718390804597701,-0.299003990461318,3.52739507965422,0.878640971057923
"BJ Diamanti ","NZL",0,0,1,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"BJ Dwarshuis ","AUS",-10.3953007518797,48.875,10,38.4796992481203,-1.03953007518797,-1.06427545071354,4.8875,1.95273909623737,3.84796992481203,0.88846364552383
"BJ Haddin ","AUS",35.3172922890626,0,34,35.3172922890626,1.03874389085478,0.146399679777947,0,-0.687008106444826,1.03874389085478,-0.540608426666879
"BJ Hodge ","AUS",24.389161174075,1.1,15,25.489161174075,1.62594407827167,0.488466546389959,0.0733333333333334,-0.64740064628523,1.699277411605,-0.158934099895271
"BJ Jacobs ","NZL",3.96666666666667,0,3,3.96666666666667,1.32222222222222,0.311536794242831,0,-0.687008106444826,1.32222222222222,-0.375471312201996
"BJ McCarthy ","IRE",2.22495078021391,92.700432900433,39,94.9253836806469,0.057050020005485,-0.425475046370991,2.37693417693418,0.596778153303861,2.43398419693966,0.17130310693287
"BJ Rohrer ","AUS",1.60714285714285,0,1,1.60714285714285,1.60714285714285,0.477514106425141,0,-0.687008106444826,1.60714285714285,-0.209494000019686
"BJ Watling ","NZL",-2.80959595959596,0,5,-2.80959595959596,-0.561919191919192,-0.786048600994302,0,-0.687008106444826,-0.561919191919192,-1.47305670743913
"BKG Mendis ","SL",247.261786880242,0,77,247.261786880242,3.21119203740575,1.41193492021577,0,-0.687008106444826,3.21119203740575,0.724926813770944
"BM Duckett ","ENG",82.0994413458843,0,20,82.0994413458843,4.10497206729422,1.9325964268295,0,-0.687008106444826,4.10497206729422,1.24558832038467
"BM Tickner ","NZL",-7.54166666666667,26.3690476190476,16,18.827380952381,-0.471354166666667,-0.733290963860281,1.64806547619048,0.203114907490911,1.17671130952381,-0.53017605636937
"BM Wheeler ","NZL",3.275,14.1524291497976,6,17.4274291497976,0.545833333333333,-0.140739823145334,2.35873819163293,0.586950470173625,2.90457152496626,0.446210647028291
"BMAJ Mendis ","SL",20.7100448098513,40.425,22,61.1350448098513,0.941365673175058,0.0896730940040281,1.8375,0.305428821417791,2.77886567317506,0.395101915421819
"BOP Fernando ","SL",14.1971560846561,0,7,14.1971560846561,2.02816515495087,0.722775911974826,0,-0.687008106444826,2.02816515495087,0.0357678055299995
"BR Dunk ","AUS",16.1559523809524,0,5,16.1559523809524,3.23119047619048,1.42358478586435,0,-0.687008106444826,3.23119047619048,0.736576679419519
"BR McDermott ","AUS",13.9165990754005,0,24,13.9165990754005,0.579858294808352,-0.120918964419873,0,-0.687008106444826,0.579858294808352,-0.807927070864699
